17,0.0,0.0,0.0,0.0,38.357,44.8686,10.05,0.0,7.0,0.0,0.0,4.1,7.0,0.0
18,0.0,0.0,0.0,0.0,35.7018,28.1495,6.25,0.0,7.0,0.0,0.0,4.1,7.0,0.0
19,0.0,0.0,0.0,0.0,37.6883,37.3968,10.63,0.0,7.0,0.0,0.0,4.1,7.0,0.0
20,0.0,0.0,0.0,0.0,42.1821,42.5928,5.81,0.0,7.0,0.0,0.0,4.0,7.0,0.0
21,0.0,0.0,0.0,0.0,38.8206,26.4095,7.0,0.0,7.0,0.0,0.0,4.2,7.0,0.0
22,0.0,0.0,0.0,0.0,38.6235,44.3003,8.48,0.0,7.0,0.0,0.0,4.7,7.0,0.0
23,0.0,0.0,0.0,0.0,38.9413,43.5556,13.66,0.0,7.0,0.0,0.0,4.5,7.0,0.0
24,0.0,0.0,0.0,0.0,36.8686,27.5743,13.55,0.0,7.0,0.0,0.0,4.1,7.0,0.0
25,0.0,0.0,0.0,0.0,40.8501,44.2193,23.48,0.0,7.0,0.0,0.0,4.2,7.0,0.0
26,0.0,0.0,0.0,0.0,39.5906,26.0,6.42,0.0,7.0,0.0,0.0,4.1,7.0,0.0
27,0.0,0.0,0.0,0.0,38.2403,42.392,3.69,0.0,7.0,0.0,0.0,4.2,7.0,0.0
28,0.0,0.0,0.0,0.0,37.4565,38.595,9.67,0.0,7.0,0.0,0.0,4.0,7.0,0.0
29,0.0,0.0,0.0,0.0,40.6888,35.4666,12.84,0.0,7.0,0.0,0.0,4.1,7.0,0.0
30,0.0,0.0,0.0,0.0,39.8856,43.2398,18.7,0.0,7.0,0.0,0.0,4.2,7.0,0.0
31,0.0,0.0,0.0,0.0,40.8483,31.6535,9.45,0.0,7.0,0.0,0.0,4.0,7.0,0.0
32,0.0,0.0,0.0,0.0,39.967,26.8993,10.39,0.0,7.0,0.0,0.0,4.3,7.0,0.0
33,0.0,0.0,0.0,0.0,35.9156,28.3801,46.99,0.0,7.0,0.0,0.0,4.4,7.0,0.0
34,0.0,0.0,0.0,0.0,36.8803,27.5366,15.69,0.0,7.0,0.0,0.0,4.2,7.0,0.0
35,0.0,0.0,0.0,0.0,37.8166,29.3133,15.68,0.0,7.0,0.0,0.0,4.2,7.0,0.0
36,0.0,0.0,0.0,0.0,37.5836,38.5036,9.79,0.0,7.0,0.0,0.0,5.1,7.0,0.0
37,0.0,0.0,0.0,0.0,37.0928,31.9581,10.38,0.0,7.0,0.0,0.0,4.4,7.0,0.0
38,0.0,0.0,0.0,0.0,37.0911,31.953,10.76,0.0,7.0,0.0,0.0,4.8,7.0,0.0
39,0.0,0.0,0.0,0.0,36.6636,25.9386,18.99,0.0,7.0,0.0,0.0,4.8,7.0,0.0
40,0.0,0.0,0.0,0.0,40.8526,31.6393,10.47,0.0,7.0,0.0,0.0,4.7,7.0,0.0
41,0.0,0.0,0.0,0.0,38.3408,40.9838,12.01,0.0,7.0,0.0,0.0,4.1,7.0,0.0
42,0.0,0.0,0.0,0.0,39.5703,26.0895,11.35,0.0,7.0,0.0,0.0,4.0,7.0,0.0
43,0.0,0.0,0.0,0.0,39.268,40.224,10.8,0.0,7.0,0.0,0.0,4.1,7.0,0.0
44,0.0,0.0,0.0,0.0,39.065,40.284,12.8,0.0,7.0,0.0,0.0,4.2,7.0,0.0
45,0.0,0.0,0.0,0.0,39.9981,40.046,8.37,0.0,7.0,0.0,0.0,4.2,7.0,0.0
46,0.0,0.0,0.0,0.0,36.251,44.882,23.2,0.0,7.0,0.0,0.0,4.2,7.0,0.0
47,0.0,0.0,0.0,0.0,38.29,38.8178,9.17,0.0,7.0,0.0,0.0,4.1,7.0,0.0
48,0.0,0.0,0.0,0.0,39.5368,26.0538,10.24,0.0,7.0,0.0,0.0,4.1,7.0,0.0
49,0.0,0.0,0.0,0.0,36.7553,44.0856,41.78,0.0,7.0,0.0,0.0,4.1,7.0,0.0
50,0.0,0.0,0.0,0.0,40.5446,36.5975,15.81,0.0,7.0,0.0,0.0,4.0,7.0,0.0
51,0.0,0.0,0.0,0.0,37.1116,28.6075,13.31,0.0,7.0,0.0,0.0,4.2,7.0,0.0
52,0.0,0.0,0.0,0.0,39.3356,27.9778,4.71,0.0,7.0,0.0,0.0,4.0,7.0,0.0
53,0.0,0.0,0.0,0.0,40.5491,27.8495,13.79,0.0,7.0,0.0,0.0,4.0,7.0,0.0
54,0.0,0.0,0.0,0.0,38.5811,26.7285,17.91,0.0,7.0,0.0,0.0,4.8,7.0,0.0
55,0.0,0.0,0.0,0.0,36.3141,27.6161,7.25,0.0,7.0,0.0,0.0,4.5,7.0,0.0
56,0.0,0.0,0.0,0.0,37.6413,44.9768,1.48,0.0,7.0,0.0,0.0,4.7,7.0,0.0
57,0.0,0.0,0.0,0.0,37.1146,28.6045,24.46,0.0,7.0,0.0,0.0,5.1,7.0,0.0
58,0.0,0.0,0.0,0.0,35.967,27.171,28.11,0.0,7.0,0.0,0.0,4.0,7.0,0.0
59,0.0,0.0,0.0,0.0,37.1206,28.5921,24.75,0.0,7.0,0.0,0.0,5.0,7.0,0.0
60,0.0,0.0,0.0,0.0,38.7583,26.3531,8.56,0.0,7.0,0.0,0.0,4.2,7.0,0.0
61,0.0,0.0,0.0,0.0,38.857,27.4725,18.09,0.0,7.0,0.0,0.0,4.4,7.0,0.0
62,0.0,0.0,0.0,0.0,36.3163,28.4438,41.89,0.0,7.0,0.0,0.0,4.4,7.0,0.0
63,0.0,0.0,0.0,0.0,36.7326,28.187,66.78,0.0,7.0,0.0,0.0,4.2,7.0,0.0
64,0.0,0.0,0.0,0.0,36.9508,27.3866,12.09,0.0,7.0,0.0,0.0,4.6,7.0,0.0
65,0.0,0.0,0.0,0.0,36.92,27.295,8.4,0.0,7.0,0.0,0.0,4.2,7.0,0.0
66,0.0,0.0,0.0,0.0,37.8671,29.5105,6.33,0.0,7.0,0.0,0.0,4.0,7.0,0.0
67,0.0,0.0,0.0,0.0,38.8105,43.4613,22.43,0.0,7.0,0.0,0.0,4.0,7.0,0.0
68,0.0,0.0,0.0,0.0,37.0441,30.6678,52.43,0.0,7.0,0.0,0.0,4.4,7.0,0.0
69,0.0,0.0,0.0,0.0,36.917,27.23,9.2,0.0,7.0,0.0,0.0,4.5,7.0,0.0
70,0.0,0.0,0.0,0.0,38.9458,26.2496,11.61,0.0,7.0,0.0,0.0,4.1,7.0,0.0
71,0.0,0.0,0.0,0.0,39.1863,43.623,4.31,0.0,7.0,0.0,0.0,4.1,7.0,0.0
72,0.0,0.0,0.0,0.0,37.1255,27.7191,11.28,0.0,7.0,0.0,0.0,4.2,7.0,0.0
73,0.0,0.0,0.0,0.0,39.4273,26.3946,13.27,0.0,7.0,0.0,0.0,4.1,7.0,0.0
74,0.0,0.0,0.0,0.0,37.1208,27.7283,6.98,0.0,7.0,0.0,0.0,4.0,7.0,0.0
75,0.0,0.0,0.0,0.0,36.0123,28.0248,61.98,0.0,7.0,0.0,0.0,4.8,7.0,0.0
76,0.0,0.0,0.0,0.0,35.8675,44.7746,4.45,0.0,7.0,0.0,0.0,5.2,7.0,0.0
77,0.0,0.0,0.0,0.0,36.9063,27.62,16.79,0.0,7.0,0.0,0.0,4.5,7.0,0.0
78,0.0,0.0,0.0,0.0,36.9051,27.645,9.12,0.0,7.0,0.0,0.0,4.2,7.0,0.0
79,0.0,0.0,0.0,0.0,37.572,37.5423,9.02,0.0,7.0,0.0,0.0,4.3,7.0,0.0
80,0.0,0.0,0.0,0.0,37.1208,27.699,6.92,0.0,7.0,0.0,0.0,4.7,7.0,0.0
81,0.0,0.0,0.0,0.0,37.1061,27.7338,7.0,0.0,7.0,0.0,0.0,4.3,7.0,0.0
82,0.0,0.0,0.0,0.0,37.1186,27.694,6.56,0.0,7.0,0.0,0.0,4.1,7.0,0.0
83,0.0,0.0,0.0,0.0,37.114,27.689,22.6,0.0,7.0,0.0,0.0,4.8,7.0,0.0
84,0.0,0.0,0.0,0.0,39.9381,39.6228,12.1,0.0,7.0,0.0,0.0,4.0,7.0,0.0
85,0.0,0.0,0.0,0.0,36.9783,27.6608,13.74,0.0,7.0,0.0,0.0,4.1,7.0,0.0
86,0.0,0.0,0.0,0.0,39.3031,27.8866,13.08,0.0,7.0,0.0,0.0,4.0,7.0,0.0
87,0.0,0.0,0.0,0.0,36.9576,27.6236,11.03,0.0,7.0,0.0,0.0,5.1,7.0,0.0
88,0.0,0.0,0.0,0.0,36.9738,27.6458,6.86,0.0,7.0,0.0,0.0,4.3,7.0,0.0
89,0.0,0.0,0.0,0.0,36.9905,27.6285,9.14,0.0,7.0,0.0,0.0,4.1,7.0,0.0
90,0.0,0.0,0.0,0.0,36.9616,27.6188,11.87,0.0,7.0,0.0,0.0,4.1,7.0,0.0
91,0.0,0.0,0.0,0.0,36.9951,27.6128,12.67,0.0,7.0,0.0,0.0,4.6,7.0,0.0
92,0.0,0.0,0.0,0.0,38.9431,26.6051,5.9,0.0,7.0,0.0,0.0,4.2,7.0,0.0
93,0.0,0.0,0.0,0.0,36.9601,27.6333,20.97,0.0,7.0,0.0,0.0,4.4,7.0,0.0
94,0.0,0.0,0.0,0.0,36.9913,27.6035,10.25,0.0,7.0,0.0,0.0,4.0,7.0,0.0
95,0.0,0.0,0.0,0.0,36.9956,27.5933,10.37,0.0,7.0,0.0,0.0,4.3,7.0,0.0
96,0.0,0.0,0.0,0.0,40.0158,27.1296,14.72,0.0,7.0,0.0,0.0,4.0,7.0,0.0
97,0.0,0.0,0.0,0.0,36.584,26.806,127.2,0.0,7.0,0.0,0.0,4.6,7.0,0.0
98,0.0,0.0,0.0,0.0,36.9143,27.3148,7.85,0.0,7.0,0.0,0.0,4.6,7.0,0.0
99,0.0,0.0,0.0,0.0,36.9,27.576,15.1,0.0,7.0,0.0,0.0,4.0,7.0,0.0
100,0.0,0.0,0.0,0.0,36.916,27.551,13.3,0.0,7.0,0.0,0.0,4.0,7.0,0.0
101,0.0,0.0,0.0,0.0,36.941,27.332,37.5,0.0,7.0,0.0,0.0,5.0,7.0,0.0
102,0.0,0.0,0.0,0.0,36.91,27.678,14.7,0.0,7.0,0.0,0.0,4.2,7.0,0.0
103,0.0,0.0,0.0,0.0,36.9585,27.3845,11.1,0.0,7.0,0.0,0.0,4.1,7.0,0.0
104,0.0,0.0,0.0,0.0,36.9005,27.6475,7.61,0.0,7.0,0.0,0.0,4.2,7.0,0.0
105,0.0,0.0,0.0,0.0,36.8773,27.6468,6.99,0.0,7.0,0.0,0.0,4.1,7.0,0.0
106,0.0,0.0,0.0,0.0,36.9195,27.6128,1.43,0.0,7.0,0.0,0.0,4.5,7.0,0.0
107,0.0,0.0,0.0,0.0,36.909,27.5465,7.06,0.0,7.0,0.0,0.0,4.1,7.0,0.0
108,0.0,0.0,0.0,0.0,36.8685,27.4266,10.05,0.0,7.0,0.0,0.0,4.5,7.0,0.0
109,0.0,0.0,0.0,0.0,36.9726,27.4103,15.43,0.0,7.0,0.0,0.0,4.2,7.0,0.0
110,0.0,0.0,0.0,0.0,36.9143,27.5666,7.16,0.0,7.0,0.0,0.0,4.4,7.0,0.0
111,0.0,0.0,0.0,0.0,36.9128,27.5803,11.82,0.0,7.0,0.0,0.0,4.3,7.0,0.0
112,0.0,0.0,0.0,0.0,36.9533,27.3898,14.87,0.0,7.0,0.0,0.0,4.1,7.0,0.0
113,0.0,0.0,0.0,0.0,36.854,27.5661,0.0,0.0,7.0,0.0,0.0,4.3,7.0,0.0
114,0.0,0.0,0.0,0.0,36.7938,27.3108,50.66,0.0,7.0,0.0,0.0,4.2,7.0,0.0
115,0.0,0.0,0.0,0.0,37.0576,27.3166,19.03,0.0,7.0,0.0,0.0,4.1,7.0,0.0
116,0.0,0.0,0.0,0.0,36.9155,27.2738,5.04,0.0,7.0,0.0,0.0,4.5,7.0,0.0
117,0.0,0.0,0.0,0.0,36.9353,27.4058,2.52,0.0,7.0,0.0,0.0,4.2,7.0,0.0
118,0.0,0.0,0.0,0.0,36.926,27.575,6.97,0.0,7.0,0.0,0.0,4.5,7.0,0.0
119,0.0,0.0,0.0,0.0,36.8835,27.3731,14.57,0.0,7.0,0.0,0.0,4.6,7.0,0.0
120,0.0,0.0,0.0,0.0,36.9136,27.3833,18.79,0.0,7.0,0.0,0.0,4.4,7.0,0.0
121,0.0,0.0,0.0,0.0,36.8576,27.656,7.43,0.0,7.0,0.0,0.0,4.0,7.0,0.0
122,0.0,0.0,0.0,0.0,36.974,27.523,7.8,0.0,7.0,0.0,0.0,6.3,7.0,0.0
123,0.0,0.0,0.0,0.0,38.7615,27.8196,11.36,0.0,7.0,0.0,0.0,4.0,7.0,0.0
124,0.0,0.0,0.0,0.0,38.6205,27.62,10.26,0.0,7.0,0.0,0.0,4.1,7.0,0.0
125,0.0,0.0,0.0,0.0,40.8616,43.8625,24.33,0.0,7.0,0.0,0.0,4.0,7.0,0.0
126,0.0,0.0,0.0,0.0,38.801,26.457,16.73,0.0,7.0,0.0,0.0,4.1,7.0,0.0
127,0.0,0.0,0.0,0.0,38.6325,27.5446,16.53,0.0,7.0,0.0,0.0,4.0,7.0,0.0
128,0.0,0.0,0.0,0.0,38.8216,26.453,13.5,0.0,7.0,0.0,0.0,5.0,7.0,0.0
129,0.0,0.0,0.0,0.0,38.8381,26.436,10.25,0.0,7.0,0.0,0.0,5.3,7.0,0.0
130,0.0,0.0,0.0,0.0,38.8185,26.4366,12.43,0.0,7.0,0.0,0.0,4.2,7.0,0.0
131,0.0,0.0,0.0,0.0,38.906,26.2196,12.35,0.0,7.0,0.0,0.0,4.5,7.0,0.0
132,0.0,0.0,0.0,0.0,38.7918,26.3946,18.38,0.0,7.0,0.0,0.0,4.2,7.0,0.0
133,0.0,0.0,0.0,0.0,38.8956,26.2635,13.79,0.0,7.0,0.0,0.0,4.1,7.0,0.0
134,0.0,0.0,0.0,0.0,38.8613,26.3925,11.78,0.0,7.0,0.0,0.0,4.4,7.0,0.0
135,0.0,0.0,0.0,0.0,38.8465,26.4233,7.09,0.0,7.0,0.0,0.0,4.0,7.0,0.0
136,0.0,0.0,0.0,0.0,38.876,26.2961,12.53,0.0,7.0,0.0,0.0,4.0,7.0,0.0
137,0.0,0.0,0.0,0.0,38.8673,26.3866,12.29,0.0,7.0,0.0,0.0,4.0,7.0,0.0
138,0.0,0.0,0.0,0.0,38.8608,26.377,6.97,0.0,7.0,0.0,0.0,4.0,7.0,0.0
139,0.0,0.0,0.0,0.0,38.8548,26.3601,12.42,0.0,7.0,0.0,0.0,4.3,7.0,0.0
140,0.0,0.0,0.0,0.0,38.879,26.4085,7.05,0.0,7.0,0.0,0.0,4.5,7.0,0.0
141,0.0,0.0,0.0,0.0,38.863,26.3766,4.78,0.0,7.0,0.0,0.0,4.9,7.0,0.0
142,0.0,0.0,0.0,0.0,38.8051,26.3345,7.02,0.0,7.0,0.0,0.0,4.0,7.0,0.0
143,0.0,0.0,0.0,0.0,38.884,26.2835,7.0,0.0,7.0,0.0,0.0,4.9,7.0,0.0
144,0.0,0.0,0.0,0.0,38.8511,26.2565,6.96,0.0,7.0,0.0,0.0,6.2,7.0,0.0
145,0.0,0.0,0.0,0.0,38.735,27.7955,7.21,0.0,7.0,0.0,0.0,4.8,7.0,0.0
146,0.0,0.0,0.0,0.0,38.7331,27.801,7.1,0.0,7.0,0.0,0.0,4.1,7.0,0.0
147,0.0,0.0,0.0,0.0,38.7786,27.7755,7.21,0.0,7.0,0.0,0.0,4.1,7.0,0.0
148,0.0,0.0,0.0,0.0,38.7365,27.806,9.78,0.0,7.0,0.0,0.0,4.5,7.0,0.0
149,0.0,0.0,0.0,0.0,38.7115,27.7956,6.9,0.0,7.0,0.0,0.0,4.8,7.0,0.0
150,0.0,0.0,0.0,0.0,38.7185,27.7843,8.64,0.0,7.0,0.0,0.0,4.6,7.0,0.0
151,0.0,0.0,0.0,0.0,38.7436,27.8468,4.44,0.0,7.0,0.0,0.0,4.0,7.0,0.0
152,0.0,0.0,0.0,0.0,38.7386,27.8025,9.17,0.0,7.0,0.0,0.0,4.4,7.0,0.0
153,0.0,0.0,0.0,0.0,38.7358,27.8156,11.03,0.0,7.0,0.0,0.0,5.1,7.0,0.0
154,0.0,0.0,0.0,0.0,35.702,27.5801,7.6,0.0,7.0,0.0,0.0,4.3,7.0,0.0
155,0.0,0.0,0.0,0.0,39.7691,39.4771,10.06,0.0,7.0,0.0,0.0,4.1,7.0,0.0
156,0.0,0.0,0.0,0.0,36.0603,27.4441,26.21,0.0,7.0,0.0,0.0,4.9,7.0,0.0
157,0.0,0.0,0.0,0.0,37.8695,27.1431,7.05,0.0,7.0,0.0,0.0,4.2,7.0,0.0
158,0.0,0.0,0.0,0.0,40.0566,40.705,6.41,0.0,7.0,0.0,0.0,4.7,7.0,0.0
159,0.0,0.0,0.0,0.0,37.8695,27.1403,5.08,0.0,7.0,0.0,0.0,4.2,7.0,0.0
160,0.0,0.0,0.0,0.0,36.5748,43.45,21.35,0.0,7.0,0.0,0.0,4.1,7.0,0.0
161,0.0,0.0,0.0,0.0,35.7261,26.7788,8.19,0.0,7.0,0.0,0.0,4.0,7.0,0.0
162,0.0,0.0,0.0,0.0,35.7701,26.744,8.38,0.0,7.0,0.0,0.0,4.0,7.0,0.0
163,0.0,0.0,0.0,0.0,38.2635,42.9258,11.66,0.0,7.0,0.0,0.0,4.1,7.0,0.0
164,0.0,0.0,0.0,0.0,38.2651,42.9285,12.44,0.0,7.0,0.0,0.0,4.5,7.0,0.0
165,0.0,0.0,0.0,0.0,38.6313,27.5873,13.2,0.0,7.0,0.0,0.0,4.9,7.0,0.0
166,0.0,0.0,0.0,0.0,38.7923,29.0526,5.71,0.0,7.0,0.0,0.0,4.9,7.0,0.0
167,0.0,0.0,0.0,0.0,39.3975,28.463,10.59,0.0,7.0,0.0,0.0,4.2,7.0,0.0
168,0.0,0.0,0.0,0.0,38.636,27.6258,21.92,0.0,7.0,0.0,0.0,4.2,7.0,0.0
169,0.0,0.0,0.0,0.0,37.5431,42.6735,14.16,0.0,7.0,0.0,0.0,4.0,7.0,0.0
170,0.0,0.0,0.0,0.0,37.1533,28.647,11.33,0.0,7.0,0.0,0.0,5.0,7.0,0.0
171,0.0,0.0,0.0,0.0,38.708,43.5396,14.54,0.0,7.0,0.0,0.0,4.2,7.0,0.0
172,0.0,0.0,0.0,0.0,38.6271,27.5836,18.4,0.0,7.0,0.0,0.0,4.0,7.0,0.0
173,0.0,0.0,0.0,0.0,38.4801,31.7975,13.84,0.0,7.0,0.0,0.0,4.0,7.0,0.0
174,0.0,0.0,0.0,0.0,38.6275,27.5718,12.56,0.0,7.0,0.0,0.0,4.3,7.0,0.0
175,0.0,0.0,0.0,0.0,38.2003,31.0575,14.87,0.0,7.0,0.0,0.0,4.0,7.0,0.0
176,0.0,0.0,0.0,0.0,38.2868,37.1816,12.0,0.0,7.0,0.0,0.0,4.0,7.0,0.0
177,0.0,0.0,0.0,0.0,39.5541,26.1126,9.65,0.0,7.0,0.0,0.0,4.2,7.0,0.0
178,0.0,0.0,0.0,0.0,40.0175,42.2395,7.08,0.0,7.0,0.0,0.0,4.1,7.0,0.0
179,0.0,0.0,0.0,0.0,38.6226,39.7938,16.6,0.0,7.0,0.0,0.0,4.0,7.0,0.0
180,0.0,0.0,0.0,0.0,39.5446,26.1765,4.6,0.0,7.0,0.0,0.0,4.3,7.0,0.0
181,0.0,0.0,0.0,0.0,35.9203,27.5306,26.56,0.0,7.0,0.0,0.0,4.4,7.0,0.0
182,0.0,0.0,0.0,0.0,37.578,38.5076,9.34,0.0,7.0,0.0,0.0,4.0,7.0,0.0
183,0.0,0.0,0.0,0.0,39.965,27.6536,15.03,0.0,7.0,0.0,0.0,4.1,7.0,0.0
184,0.0,0.0,0.0,0.0,37.578,38.4998,7.71,0.0,7.0,0.0,0.0,4.0,7.0,0.0
185,0.0,0.0,0.0,0.0,37.5823,38.4915,6.94,0.0,7.0,0.0,0.0,4.4,7.0,0.0
186,0.0,0.0,0.0,0.0,37.5833,38.4873,7.58,0.0,7.0,0.0,0.0,4.2,7.0,0.0
187,0.0,0.0,0.0,0.0,37.5955,38.4866,9.76,0.0,7.0,0.0,0.0,5.5,7.0,0.0
188,0.0,0.0,0.0,0.0,39.492,26.0968,10.71,0.0,7.0,0.0,0.0,4.7,7.0,0.0
189,0.0,0.0,0.0,0.0,39.4975,26.0835,10.47,0.0,7.0,0.0,0.0,4.0,7.0,0.0
190,0.0,0.0,0.0,0.0,37.0066,36.0965,3.75,0.0,7.0,0.0,0.0,4.4,7.0,0.0
191,0.0,0.0,0.0,0.0,39.5486,26.1225,9.48,0.0,7.0,0.0,0.0,4.3,7.0,0.0
192,0.0,0.0,0.0,0.0,37.5161,42.6993,14.97,0.0,7.0,0.0,0.0,4.1,7.0,0.0
193,0.0,0.0,0.0,0.0,36.3736,41.2923,15.54,0.0,7.0,0.0,0.0,4.1,7.0,0.0
194,0.0,0.0,0.0,0.0,39.5178,26.0885,12.3,0.0,7.0,0.0,0.0,4.6,7.0,0.0
195,0.0,0.0,0.0,0.0,39.5336,26.17,7.0,0.0,7.0,0.0,0.0,5.3,7.0,0.0
196,0.0,0.0,0.0,0.0,39.5496,26.1183,5.42,0.0,7.0,0.0,0.0,4.0,7.0,0.0
197,0.0,0.0,0.0,0.0,37.4885,35.6898,7.48,0.0,7.0,0.0,0.0,4.0,7.0,0.0
198,0.0,0.0,0.0,0.0,39.777,42.5345,4.5,0.0,7.0,0.0,0.0,4.5,7.0,0.0
199,0.0,0.0,0.0,0.0,39.5236,26.1946,7.01,0.0,7.0,0.0,0.0,5.0,7.0,0.0
200,0.0,0.0,0.0,0.0,39.5415,26.1036,11.17,0.0,7.0,0.0,0.0,4.0,7.0,0.0
201,0.0,0.0,0.0,0.0,39.5333,26.1775,5.29,0.0,7.0,0.0,0.0,4.1,7.0,0.0
202,0.0,0.0,0.0,0.0,39.5256,26.1916,3.92,0.0,7.0,0.0,0.0,4.5,7.0,0.0
203,0.0,0.0,0.0,0.0,39.5243,26.1065,10.63,0.0,7.0,0.0,0.0,4.1,7.0,0.0
204,0.0,0.0,0.0,0.0,39.5163,26.177,5.63,0.0,7.0,0.0,0.0,4.1,7.0,0.0
205,0.0,0.0,0.0,0.0,39.5326,26.1705,6.08,0.0,7.0,0.0,0.0,4.4,7.0,0.0
206,0.0,0.0,0.0,0.0,39.5313,26.1865,3.95,0.0,7.0,0.0,0.0,4.2,7.0,0.0
207,0.0,0.0,0.0,0.0,39.52,26.1555,8.8,0.0,7.0,0.0,0.0,4.3,7.0,0.0
208,0.0,0.0,0.0,0.0,39.5205,26.151,6.24,0.0,7.0,0.0,0.0,5.2,7.0,0.0
209,0.0,0.0,0.0,0.0,39.5366,26.1183,9.35,0.0,7.0,0.0,0.0,4.4,7.0,0.0
210,0.0,0.0,0.0,0.0,39.5303,26.1351,8.72,0.0,7.0,0.0,0.0,5.3,7.0,0.0
211,0.0,0.0,0.0,0.0,39.5333,26.1288,6.66,0.0,7.0,0.0,0.0,4.0,7.0,0.0
212,0.0,0.0,0.0,0.0,39.5495,26.137,14.16,0.0,7.0,0.0,0.0,5.3,7.0,0.0
213,0.0,0.0,0.0,0.0,38.6873,38.0893,17.85,0.0,7.0,0.0,0.0,4.0,7.0,0.0
214,0.0,0.0,0.0,0.0,35.8621,28.688,25.44,0.0,7.0,0.0,0.0,4.6,7.0,0.0
215,0.0,0.0,0.0,0.0,36.7501,27.6628,19.29,0.0,7.0,0.0,0.0,4.3,7.0,0.0
216,0.0,0.0,0.0,0.0,41.76,42.8546,9.92,0.0,7.0,0.0,0.0,4.3,7.0,0.0
217,0.0,0.0,0.0,0.0,39.5418,26.151,9.24,0.0,7.0,0.0,0.0,4.3,7.0,0.0
218,0.0,0.0,0.0,0.0,39.5373,26.1518,9.0,0.0,7.0,0.0,0.0,4.6,7.0,0.0
219,0.0,0.0,0.0,0.0,35.6788,32.548,29.8,0.0,7.0,0.0,0.0,4.0,7.0,0.0
220,0.0,0.0,0.0,0.0,36.5158,26.7875,57.92,0.0,7.0,0.0,0.0,4.2,7.0,0.0
221,0.0,0.0,0.0,0.0,36.2751,29.2586,42.29,0.0,7.0,0.0,0.0,4.1,7.0,0.0
222,0.0,0.0,0.0,0.0,36.594,26.959,118.3,0.0,7.0,0.0,0.0,5.1,7.0,0.0
223,0.0,0.0,0.0,0.0,39.5798,39.72,3.19,0.0,7.0,0.0,0.0,4.5,7.0,0.0
224,0.0,0.0,0.0,0.0,37.104,28.6418,18.11,0.0,7.0,0.0,0.0,4.2,7.0,0.0
225,0.0,0.0,0.0,0.0,38.533,43.8653,10.72,0.0,7.0,0.0,0.0,4.4,7.0,0.0
226,0.0,0.0,0.0,0.0,35.9391,27.4206,26.73,0.0,7.0,0.0,0.0,4.2,7.0,0.0
227,0.0,0.0,0.0,0.0,38.5498,43.8948,18.99,0.0,7.0,0.0,0.0,4.0,7.0,0.0
228,0.0,0.0,0.0,0.0,38.522,43.861,10.4,0.0,7.0,0.0,0.0,4.6,7.0,0.0
229,0.0,0.0,0.0,0.0,38.572,43.837,11.0,0.0,7.0,0.0,0.0,4.1,7.0,0.0
230,0.0,0.0,0.0,0.0,39.9526,38.5926,6.36,0.0,7.0,0.0,0.0,4.0,7.0,0.0
231,0.0,0.0,0.0,0.0,36.0391,40.907,22.52,0.0,7.0,0.0,0.0,4.2,7.0,0.0
232,0.0,0.0,0.0,0.0,40.7508,34.2811,6.42,0.0,7.0,0.0,0.0,4.7,7.0,0.0
233,0.0,0.0,0.0,0.0,38.4211,41.9276,1.63,0.0,7.0,0.0,0.0,4.2,7.0,0.0
